runner,dataset,split,label_ts,snapshot_index,snapshot_ts,snapshot_edges,snapshot_t_min,snapshot_t_max,frontier_n,frontier_t_min,frontier_t_max,ingested_t_lt_label,ingested_t_eq_label,ingested_t_gt_label,label_nodes,label_hash,pending_label_before,pending_label_after,labels_drained_in_snapshot,drain_position,first_in_split,last_in_split
official_tgn_example,tgbn-genre,val,1216785600,319,1216786505,200,1216784764,1216786505,12564878,1108357203,1216786505,12561588,3290,0,217,b8ef9f9b4adb26ba,1216785600,1216872000,1,0,False,False
official_tgn_example,tgbn-genre,val,1216872000,395,1216872962,200,1216871521,1216872962,12580078,1108357203,1216872962,12577053,3025,0,218,c4f94d1adaf5c202,1216872000,1216958400,1,0,False,False
official_tgn_example,tgbn-genre,val,1216958400,467,1216959840,200,1216957740,1216959840,12594478,1108357203,1216959840,12592079,2399,0,223,bb824766940d0a95,1216958400,1217044800,1,0,False,False
official_tgn_example,tgbn-genre,val,1217044800,546,1217045402,200,1217044320,1217045402,12610278,1108357203,1217045402,12607054,3224,0,205,08008f999603b77b,1217044800,1217131200,1,0,False,False
official_tgn_example,tgbn-genre,val,1217131200,616,1217132040,200,1217131140,1217132040,12624278,1108357203,1217132040,12621797,2481,0,176,2e03310a92789e1a,1217131200,1217217600,1,0,False,False
official_tgn_example,tgbn-genre,val,1217217600,680,1217217780,200,1217216883,1217217780,12637078,1108357203,1217217780,12633905,3173,0,180,945d81ee12ff6777,1217217600,1217304000,1,0,False,False
official_tgn_example,tgbn-genre,val,1217304000,764,1217304063,200,1217303285,1217304063,12653878,1108357203,1217304063,12650560,3318,0,205,6474b9bd518fb5a4,1217304000,1217390400,1,0,False,False
official_tgn_example,tgbn-genre,val,1217390400,850,1217390642,200,1217389322,1217390642,12671078,1108357203,1217390642,12667746,3332,0,216,272eeebc33aa2467,1217390400,1217476800,1,0,False,False
official_tgn_example,tgbn-genre,val,1217476800,933,1217478063,200,1217476683,1217478063,12687678,1108357203,1217478063,12684646,3032,0,212,7b584c3818f99b9a,1217476800,1217563200,1,0,False,False
official_tgn_example,tgbn-genre,val,1217563200,1013,1217563743,200,1217562543,1217563743,12703678,1108357203,1217563743,12700371,3307,0,221,152018e7a85393e3,1217563200,1217649600,1,0,False,False
official_tgn_example,tgbn-genre,val,1217649600,1083,1217649665,200,1217648523,1217649665,12717678,1108357203,1217649665,12714761,2917,0,209,54af820117606fc6,1217649600,1217736000,1,0,False,False
official_tgn_example,tgbn-genre,val,1217736000,1152,1217736301,200,1217735344,1217736301,12731478,1108357203,1217736301,12728555,2923,0,187,eebf37f6c113f2a0,1217736000,1217822400,1,0,False,False
official_tgn_example,tgbn-genre,val,1217822400,1219,1217823840,200,1217822340,1217823840,12744878,1108357203,1217823840,12742526,2352,0,183,8105dee1b31352ac,1217822400,1217908800,1,0,False,False
official_tgn_example,tgbn-genre,val,1217908800,1287,1217909462,200,1217908383,1217909462,12758478,1108357203,1217909462,12755636,2842,0,196,40bc00783ffddeda,1217908800,1217995200,1,0,False,False
official_tgn_example,tgbn-genre,val,1217995200,1354,1217996224,200,1217994841,1217996224,12771878,1108357203,1217996224,12768666,3212,0,202,8f2586a0d4bfe02c,1217995200,1218081600,1,0,False,False
official_tgn_example,tgbn-genre,val,1218081600,1430,1218082860,200,1218081420,1218082860,12787078,1108357203,1218082860,12784387,2691,0,197,cf51439e4906d218,1218081600,1218168000,1,0,False,False
official_tgn_example,tgbn-genre,val,1218168000,1508,1218169382,200,1218167883,1218169382,12802678,1108357203,1218169382,12799309,3369,0,199,86262cd98eb18a71,1218168000,1218254400,1,0,False,False
official_tgn_example,tgbn-genre,val,1218254400,1582,1218255060,200,1218253743,1218255060,12817478,1108357203,1218255060,12814437,3041,0,194,7ff5128f7ace63e2,1218254400,1218340800,1,0,False,False
official_tgn_example,tgbn-genre,val,1218340800,1648,1218342060,200,1218340503,1218342060,12830678,1108357203,1218342060,12827961,2717,0,181,faf07ff0bdedacd3,1218340800,1218427200,1,0,False,False
official_tgn_example,tgbn-genre,val,1218427200,1708,1218428105,200,1218426965,1218428105,12842678,1108357203,1218428105,12840026,2652,0,196,ed96686653043377,1218427200,1218513600,1,0,False,False
official_tgn_example,tgbn-genre,val,1218513600,1779,1218514145,200,1218513063,1218514145,12856878,1108357203,1218514145,12853377,3501,0,207,b6eb18c8ca8620d5,1218513600,1218600000,1,0,False,False
official_tgn_example,tgbn-genre,val,1218600000,1855,1218601565,200,1218599462,1218601565,12872078,1108357203,1218601565,12867479,4599,0,238,32ceb93b82d15b55,1218600000,1218686400,1,0,False,False
official_tgn_example,tgbn-genre,val,1218686400,1930,1218687540,200,1218685440,1218687540,12887078,1108357203,1218687540,12882904,4174,0,235,013cb0d57d87cc90,1218686400,1218772800,1,0,False,False
official_tgn_example,tgbn-genre,val,1218772800,1991,1218773884,200,1218771963,1218773884,12899278,1108357203,1218773884,12896356,2922,0,233,8492c1bf18f94be3,1218772800,1218859200,1,0,False,False
official_tgn_example,tgbn-genre,val,1218859200,2060,1218860161,200,1218859143,1218860161,12913078,1108357203,1218860161,12910327,2751,0,236,1fd0d32cc765aa40,1218859200,1218945600,1,0,False,False
official_tgn_example,tgbn-genre,val,1218945600,2132,1218945602,200,1218944823,1218945602,12927478,1108357203,1218945602,12924451,3027,0,206,14d2b2974133bd12,1218945600,1219032000,1,0,False,False
official_tgn_example,tgbn-genre,val,1219032000,2206,1219032545,200,1219031344,1219032545,12942278,1108357203,1219032545,12939513,2765,0,195,b279fa7f211b0652,1219032000,1219118400,1,0,False,False
official_tgn_example,tgbn-genre,val,1219118400,2275,1219118520,200,1219117742,1219118520,12956078,1108357203,1219118520,12953125,2953,0,221,e6e0d99a1497b525,1219118400,1219204800,1,0,False,False
official_tgn_example,tgbn-genre,val,1219204800,2363,1219205401,200,1219204144,1219205401,12973678,1108357203,1219205401,12970097,3581,0,239,e8abcbc5b0275c74,1219204800,1219291200,1,0,False,False
official_tgn_example,tgbn-genre,val,1219291200,2439,1219291863,200,1219290725,1219291863,12988878,1108357203,1219291863,12985720,3158,0,244,5600815bb6f23195,1219291200,1219377600,1,0,False,False
official_tgn_example,tgbn-genre,val,1219377600,2518,1219378021,200,1219376585,1219378021,13004678,1108357203,1219378021,13001447,3231,0,231,20cad86a46fbf87a,1219377600,1219464000,1,0,False,False
official_tgn_example,tgbn-genre,val,1219464000,2607,1219465205,200,1219463824,1219465205,13022478,1108357203,1219465205,13019066,3412,0,226,46d05121ea41b33a,1219464000,1219550400,1,0,False,False
official_tgn_example,tgbn-genre,val,1219550400,2672,1219550520,200,1219548903,1219550520,13035478,1108357203,1219550520,13032892,2586,0,213,16671069a8530405,1219550400,1219636800,1,0,False,False
official_tgn_example,tgbn-genre,val,1219636800,2749,1219636804,200,1219636023,1219636804,13050878,1108357203,1219636804,13047865,3013,0,209,307890b063aa5a4c,1219636800,1219723200,1,0,False,False
official_tgn_example,tgbn-genre,val,1219723200,2822,1219723560,200,1219722362,1219723560,13065478,1108357203,1219723560,13062580,2898,0,217,027e037c7ff0f33e,1219723200,1219809600,1,0,False,False
official_tgn_example,tgbn-genre,val,1219809600,2905,1219809660,200,1219807622,1219809660,13082078,1108357203,1219809660,13078713,3365,0,234,151892c151f8ee5f,1219809600,1219896000,1,0,False,False
official_tgn_example,tgbn-genre,val,1219896000,2981,1219896661,200,1219895101,1219896661,13097278,1108357203,1219896661,13094324,2954,0,239,1e498a52b292217e,1219896000,1219982400,1,0,False,False
official_tgn_example,tgbn-genre,val,1219982400,3056,1219983004,200,1219982041,1219983004,13112278,1108357203,1219983004,13109155,3123,0,231,b3132be880e72790,1219982400,1220068800,1,0,False,False
official_tgn_example,tgbn-genre,val,1220068800,3142,1220069400,200,1220067721,1220069400,13129478,1108357203,1220069400,13126483,2995,0,224,0ca334f631aa02bd,1220068800,1220155200,1,0,False,False
official_tgn_example,tgbn-genre,val,1220155200,3219,1220156403,200,1220154782,1220156403,13144878,1108357203,1220156403,13141695,3183,0,209,3eeffb0a7d10bd51,1220155200,1220241600,1,0,False,False
official_tgn_example,tgbn-genre,val,1220241600,3290,1220242803,200,1220241304,1220242803,13159078,1108357203,1220242803,13156042,3036,0,221,f3a9ef0f900e4a50,1220241600,1220328000,1,0,False,False
official_tgn_example,tgbn-genre,val,1220328000,3371,1220328904,200,1220327041,1220328904,13175278,1108357203,1220328904,13172392,2886,0,245,baa2567d484ec765,1220328000,1220414400,1,0,False,False
official_tgn_example,tgbn-genre,val,1220414400,3451,1220414883,200,1220413501,1220414883,13191278,1108357203,1220414883,13188066,3212,0,252,0456d0f0e6786c89,1220414400,1220500800,1,0,False,False
official_tgn_example,tgbn-genre,val,1220500800,3539,1220501764,200,1220500742,1220501764,13208878,1108357203,1220501764,13204832,4046,0,253,42ed94b7558f3756,1220500800,1220587200,1,0,False,False
official_tgn_example,tgbn-genre,val,1220587200,3617,1220588104,200,1220586605,1220588104,13224478,1108357203,1220588104,13221699,2779,0,250,fce8d7589d90a1c7,1220587200,1220673600,1,0,False,False
official_tgn_example,tgbn-genre,val,1220673600,3704,1220673665,200,1220672762,1220673665,13241878,1108357203,1220673665,13238655,3223,0,246,a5d3157294262731,1220673600,1220760000,1,0,False,False
official_tgn_example,tgbn-genre,val,1220760000,3791,1220760360,200,1220759285,1220760360,13259278,1108357203,1220760360,13256371,2907,0,225,29d916490d7aa6f5,1220760000,1220846400,1,0,False,False
official_tgn_example,tgbn-genre,val,1220846400,3874,1220847065,200,1220845263,1220847065,13275878,1108357203,1220847065,13272703,3175,0,213,a0609b925a06aa6b,1220846400,1220932800,1,0,False,False
official_tgn_example,tgbn-genre,val,1220932800,3960,1220933101,200,1220932081,1220933101,13293078,1108357203,1220933101,13289928,3150,0,241,189c90a225c4dd0f,1220932800,1221019200,1,0,False,False
official_tgn_example,tgbn-genre,val,1221019200,4050,1221019500,200,1221018664,1221019500,13311078,1108357203,1221019500,13307422,3656,0,237,6e01b4cc4b1ac641,1221019200,1221105600,1,0,False,False
official_tgn_example,tgbn-genre,val,1221105600,4137,1221106203,200,1221105181,1221106203,13328478,1108357203,1221106203,13323966,4512,0,241,8ef554c309ea3f28,1221105600,1221192000,1,0,False,False
official_tgn_example,tgbn-genre,val,1221192000,4229,1221192602,200,1221191581,1221192602,13346878,1108357203,1221192602,13342920,3958,0,229,d46b9d39947834a0,1221192000,1221278400,1,0,False,False
official_tgn_example,tgbn-genre,val,1221278400,4311,1221278521,200,1221277444,1221278521,13363278,1108357203,1221278521,13360382,2896,0,237,2e08b3b0205025e8,1221278400,1221364800,1,0,False,False
official_tgn_example,tgbn-genre,val,1221364800,4393,1221366123,200,1221364621,1221366123,13379678,1108357203,1221366123,13376614,3064,0,203,3f1c898a7dfb7d4a,1221364800,1221451200,1,0,False,False
official_tgn_example,tgbn-genre,val,1221451200,4473,1221451380,200,1221450184,1221451380,13395678,1108357203,1221451380,13392762,2916,0,212,f65db4c0444da26d,1221451200,1221537600,1,0,False,False
official_tgn_example,tgbn-genre,val,1221537600,4566,1221538264,200,1221536583,1221538264,13414278,1108357203,1221538264,13410835,3443,0,235,f0b6e564344bf364,1221537600,1221624000,1,0,False,False
official_tgn_example,tgbn-genre,val,1221624000,4654,1221624781,200,1221623583,1221624781,13431878,1108357203,1221624781,13428529,3349,0,234,c025edce203e98cd,1221624000,1221710400,1,0,False,False
official_tgn_example,tgbn-genre,val,1221710400,4735,1221711422,200,1221710161,1221711422,13448078,1108357203,1221711422,13444410,3668,0,225,30e2b6d81acb3fca,1221710400,1221796800,1,0,False,False
official_tgn_example,tgbn-genre,val,1221796800,4818,1221797344,200,1221795962,1221797344,13464678,1108357203,1221797344,13461606,3072,0,238,b4edb3774a0f8f79,1221796800,1221883200,1,0,False,False
official_tgn_example,tgbn-genre,val,1221883200,4896,1221883201,200,1221881885,1221883201,13480278,1108357203,1221883201,13477278,3000,0,238,9977856475073128,1221883200,1221969600,1,0,False,False
official_tgn_example,tgbn-genre,val,1221969600,4978,1221969723,200,1221968580,1221969723,13496678,1108357203,1221969723,13493714,2964,0,211,64fde841fb610cb2,1221969600,1222056000,1,0,False,False
official_tgn_example,tgbn-genre,val,1222056000,5056,1222057203,200,1222055884,1222057203,13512278,1108357203,1222057203,13508729,3549,0,211,70d280e146980f4f,1222056000,1222142400,1,0,False,False
official_tgn_example,tgbn-genre,val,1222142400,5150,1222143303,200,1222142221,1222143303,13531078,1108357203,1222143303,13526543,4535,0,244,d635305b1fdde6a3,1222142400,1222228800,1,0,False,False
official_tgn_example,tgbn-genre,val,1222228800,5237,1222229045,200,1222227483,1222229045,13548478,1108357203,1222229045,13544629,3849,0,232,a50f1f05417f6f57,1222228800,1222315200,1,0,False,False
official_tgn_example,tgbn-genre,val,1222315200,5337,1222316400,200,1222313944,1222316400,13568478,1108357203,1222316400,13565738,2740,0,220,c99919c912319289,1222315200,1222401600,1,0,False,False
official_tgn_example,tgbn-genre,val,1222401600,5434,1222402325,200,1222401365,1222402325,13587878,1108357203,1222402325,13583912,3966,0,218,feec55c4c4aea640,1222401600,1222488000,1,0,False,False
official_tgn_example,tgbn-genre,val,1222488000,5547,1222488842,200,1222487824,1222488842,13610478,1108357203,1222488842,13607095,3383,0,215,571c1204843d03da,1222488000,1222574400,1,0,False,False
official_tgn_example,tgbn-genre,val,1222574400,5638,1222574402,200,1222573021,1222574402,13628678,1108357203,1222574402,13625633,3045,0,202,21ea8b4bad54dcd0,1222574400,1222660800,1,0,False,False
official_tgn_example,tgbn-genre,val,1222660800,5722,1222662002,200,1222660683,1222662002,13645478,1108357203,1222662002,13641411,4067,0,220,2d9fb14500ff7056,1222660800,1222747200,1,0,False,False
official_tgn_example,tgbn-genre,val,1222747200,5823,1222747682,200,1222746843,1222747682,13665678,1108357203,1222747682,13661670,4008,0,235,c50e15ca24f4af34,1222747200,1222833600,1,0,False,False
official_tgn_example,tgbn-genre,val,1222833600,5921,1222833721,200,1222832822,1222833721,13685278,1108357203,1222833721,13681335,3943,0,229,7b8e92b828bab21a,1222833600,1222920000,1,0,False,False
official_tgn_example,tgbn-genre,val,1222920000,6007,1222920183,200,1222918920,1222920183,13702478,1108357203,1222920183,13699300,3178,0,234,f42e5bd594655c24,1222920000,1223006400,1,0,False,False
official_tgn_example,tgbn-genre,val,1223006400,6096,1223006584,200,1223005083,1223006584,13720278,1108357203,1223006584,13717343,2935,0,250,b1b89f8477b56ee3,1223006400,1223092800,1,0,False,False
official_tgn_example,tgbn-genre,val,1223092800,6173,1223093464,200,1223092022,1223093464,13735678,1108357203,1223093464,13732998,2680,0,230,7d9ecb758e699028,1223092800,1223179200,1,0,False,False
official_tgn_example,tgbn-genre,val,1223179200,6251,1223179863,200,1223177464,1223179863,13751278,1108357203,1223179863,13748724,2554,0,216,4a969bd306a5e32f,1223179200,1223265600,1,0,False,False
official_tgn_example,tgbn-genre,val,1223265600,6325,1223266505,200,1223265361,1223266505,13766078,1108357203,1223266505,13762983,3095,0,211,748f3053f73282c8,1223265600,1223352000,1,0,False,False
official_tgn_example,tgbn-genre,val,1223352000,6412,1223353084,200,1223350980,1223353084,13783478,1108357203,1223353084,13780291,3187,0,239,6087a5c91e01c323,1223352000,1223438400,1,0,False,False
official_tgn_example,tgbn-genre,val,1223438400,6485,1223439845,200,1223438345,1223439845,13798078,1108357203,1223439845,13795081,2997,0,247,c61a8156171442ae,1223438400,1223524800,1,0,False,False
official_tgn_example,tgbn-genre,val,1223524800,6564,1223525283,200,1223524383,1223525283,13813878,1108357203,1223525283,13810589,3289,0,248,490c2be0a7530464,1223524800,1223611200,1,0,False,False
official_tgn_example,tgbn-genre,val,1223611200,6651,1223611380,200,1223610844,1223611380,13831278,1108357203,1223611380,13827874,3404,0,243,c758e4fba616b18a,1223611200,1223697600,1,0,False,False
official_tgn_example,tgbn-genre,val,1223697600,6738,1223697900,200,1223696703,1223697900,13848678,1108357203,1223697900,13845193,3485,0,244,2bafc09431a6ae08,1223697600,1223784000,1,0,False,False
official_tgn_example,tgbn-genre,val,1223784000,6832,1223784665,200,1223783765,1223784665,13867478,1108357203,1223784665,13862434,5044,0,221,de47060cd0f12560,1223784000,1223870400,1,0,False,False
official_tgn_example,tgbn-genre,val,1223870400,6916,1223870403,200,1223869862,1223870403,13884278,1108357203,1223870403,13880766,3512,0,213,3d9e5574168fca95,1223870400,1223956800,1,0,False,False
official_tgn_example,tgbn-genre,val,1223956800,7011,1223956923,200,1223955600,1223956923,13903278,1108357203,1223956923,13899128,4150,0,240,e314e6ad51d187b2,1223956800,1224043200,1,0,False,False
official_tgn_example,tgbn-genre,val,1224043200,7104,1224044404,200,1224042783,1224044404,13921878,1108357203,1224044404,13918648,3230,0,247,8fa9541bd39029ca,1224043200,1224129600,1,0,False,False
official_tgn_example,tgbn-genre,val,1224129600,7195,1224130860,200,1224129481,1224130860,13940078,1108357203,1224130860,13936551,3527,0,238,12e8b1323f433381,1224129600,1224216000,1,0,False,False
official_tgn_example,tgbn-genre,val,1224216000,7277,1224216004,200,1224214682,1224216004,13956478,1108357203,1224216004,13953646,2832,0,233,be1e0e4189b78c19,1224216000,1224302400,1,0,False,False
official_tgn_example,tgbn-genre,val,1224302400,7368,1224303665,200,1224302284,1224303665,13974678,1108357203,1224303665,13971056,3622,0,227,aeb641b83608b53e,1224302400,1224388800,1,0,False,False
